team1Name,team2Name,week,day,start,end,season,league,location
North Richard Vikings,Bowenville Bobcats,24,1,14.5,16.5,2024,Junior,East Amyland Arena Field #5
Michaelstad Vikings,Port John Hawks,24,2,9.5,11.5,2024,Junior,East Amyland Arena Field #2
Port Debra Hawks,Jamesburgh Grizzlies,24,4,9.0,11.0,2024,Junior,East Amyland Arena Field #2
Leslieside Americans,Kennedyberg Hornets,24,1,15.0,17.0,2024,Junior,Ianbury Complex Field #4
East Miguelton Pirates,West Marytown Hornets,24,1,18.5,20.5,2024,Junior,East Amyland Arena Field #3
New Jessica Pirates,South Stephanie Commandos,24,2,17.5,19.5,2024,Junior,East Amyland Arena Field #2
Loganton Hawks,Kristinland Robbers,24,1,14.5,16.5,2024,Junior,East Amyland Arena Field #4
West Janice Rappers,Port Angela Wildcats,24,1,3.0,5.0,2024,Junior,East Amyland Arena Field #5
Garciamouth Wildcats,Brittanyfort Rappers,24,2,7.5,9.5,2024,Junior,East Amyland Arena Field #2
Lake Kristen Dolphins,New Christopherside Vikings,24,1,20.5,22.5,2024,Junior,East Amyland Arena Field #3
Lake Richard Sabres,East Kimberlyland Wildcats,24,2,11.5,13.5,2024,Junior,East Amyland Arena Field #2
South Susan Rappers,Lake Christine Mavericks,24,1,16.5,18.5,2024,Junior,East Amyland Arena Field #5
South Catherineton Rappers,Port Olivia Wildcats,24,1,16.5,18.5,2024,Junior,East Amyland Arena Field #4
New Jose Mavericks,Solomonberg Hornets,25,3,5.5,7.5,2024,Junior,East Amyland Arena Field #1
Amymouth Commandos,Thompsonhaven Chargers,25,1,9.5,11.5,2024,Junior,East Amyland Arena Field #1
Port Reginahaven Americans,Davidhaven Bulls,25,4,12.0,14.0,2024,Junior,East Amyland Arena Field #2
Ellisberg Pirates,East Amberview Americans,25,2,4.5,6.5,2024,Junior,East Amyland Arena Field #1
Bowenside Hawks,Port Kellitown Wolves,25,1,11.5,13.5,2024,Junior,East Amyland Arena Field #1
West Catherinechester Pirates,Lake Lesliechester Bucaneers,25,1,4.0,6.0,2024,Junior,East Amyland Arena Field #1
Edwinmouth Bobcats,Port Nicole Commandos,25,2,14.0,16.0,2024,Junior,East Amyland Arena Field #1
Hesterburgh Warriors,Scottstad Celtics,25,3,7.5,9.5,2024,Junior,East Amyland Arena Field #1
Carlchester Grizzlies,South Janetfort Hornets,25,2,6.5,8.5,2024,Junior,East Amyland Arena Field #1
East Daniel Commandos,Port Melissa Wildcats,25,2,16.0,18.0,2024,Junior,East Amyland Arena Field #1
Youngport Vikings,Tonihaven Bears,25,1,13.5,15.5,2024,Junior,East Amyland Arena Field #1
West Jacqueline Americans,Cowanberg Sox,25,1,15.5,17.5,2024,Junior,East Amyland Arena Field #1
Zamorastad Dolphins,Jamesburgh Robbers,25,1,8.5,10.5,2024,Junior,East Amyland Arena Field #2
West Michael Jacks,New Christine Grizzlies,25,5,13.5,15.5,2024,Junior,East Amyland Arena Field #2
Bowenburgh Hornets,Guerramouth Bears,25,1,1.0,3.0,2024,Junior,East Amyland Arena Field #4
West Toddberg Wolves,North Kathy Vikings,25,1,17.5,19.5,2024,Junior,East Amyland Arena Field #1
Kennethborough Vikings,Olsonland Vikings,25,2,18.0,20.0,2024,Junior,East Amyland Arena Field #1
Annafort Mavericks,Port Jennifer Bears,25,1,10.0,12.0,2024,Junior,East Amyland Arena Field #3
East Michaelborough Chargers,Lake Johnton Sox,25,1,6.0,8.0,2024,Junior,East Amyland Arena Field #1
North Kristy Hawks,Olsonside Celtics,25,1,4.0,6.0,2024,Junior,East Amyland Arena Field #3
North Richard Vikings,Markshire Jacks,25,2,8.5,10.5,2024,Junior,East Amyland Arena Field #1
Michaelstad Vikings,Lisafurt Westerners,25,1,12.0,14.0,2024,Junior,East Amyland Arena Field #3
Port Debra Hawks,Bowenville Bobcats,25,1,19.5,21.5,2024,Junior,East Amyland Arena Field #1
Leslieside Americans,Port John Hawks,25,2,10.5,12.5,2024,Junior,East Amyland Arena Field #1
East Miguelton Pirates,Jamesburgh Grizzlies,25,2,11.0,13.0,2024,Junior,East Amyland Arena Field #2
New Jessica Pirates,Kennedyberg Hornets,25,1,11.5,13.5,2024,Junior,East Amyland Arena Field #5
Loganton Hawks,West Marytown Hornets,25,1,5.0,7.0,2024,Junior,East Amyland Arena Field #2
West Janice Rappers,South Stephanie Commandos,25,5,5.5,7.5,2024,Junior,East Amyland Arena Field #1
Garciamouth Wildcats,Kristinland Robbers,25,3,1.5,3.5,2024,Junior,East Amyland Arena Field #2
Lake Kristen Dolphins,Port Angela Wildcats,25,1,14.0,16.0,2024,Junior,East Amyland Arena Field #3
Lake Richard Sabres,Brittanyfort Rappers,25,1,3.0,5.0,2024,Junior,East Amyland Arena Field #2
South Susan Rappers,New Christopherside Vikings,25,1,10.5,12.5,2024,Junior,East Amyland Arena Field #2
South Catherineton Rappers,East Kimberlyland Wildcats,25,1,21.5,23.5,2024,Junior,East Amyland Arena Field #1
Port Olivia Wildcats,Lake Christine Mavericks,25,1,12.5,14.5,2024,Junior,East Amyland Arena Field #2
New Jose Mavericks,Amymouth Commandos,25,1,13.5,15.5,2024,Junior,East Amyland Arena Field #5
Port Reginahaven Americans,Solomonberg Hornets,25,4,14.0,16.0,2024,Junior,East Amyland Arena Field #2
Ellisberg Pirates,Thompsonhaven Chargers,25,1,12.5,14.5,2024,Junior,Ianbury Complex Field #4
Bowenside Hawks,Davidhaven Bulls,25,2,9.0,11.0,2024,Junior,East Amyland Arena Field #2
West Catherinechester Pirates,East Amberview Americans,25,1,5.0,7.0,2024,Junior,East Amyland Arena Field #4
Edwinmouth Bobcats,Port Kellitown Wolves,25,1,6.0,8.0,2024,Junior,East Amyland Arena Field #3
Hesterburgh Warriors,Lake Lesliechester Bucaneers,25,1,14.5,16.5,2024,Junior,East Amyland Arena Field #2
Carlchester Grizzlies,Port Nicole Commandos,25,3,9.5,11.5,2024,Junior,East Amyland Arena Field #1
East Daniel Commandos,Scottstad Celtics,25,3,11.5,13.5,2024,Junior,East Amyland Arena Field #1
Youngport Vikings,South Janetfort Hornets,25,2,20.0,22.0,2024,Junior,East Amyland Arena Field #1
West Jacqueline Americans,Port Melissa Wildcats,25,2,13.0,15.0,2024,Junior,East Amyland Arena Field #2
Zamorastad Dolphins,Tonihaven Bears,25,1,16.5,18.5,2024,Junior,East Amyland Arena Field #2
West Michael Jacks,Cowanberg Sox,25,3,7.0,9.0,2024,Junior,East Amyland Arena Field #2
Bowenburgh Hornets,Jamesburgh Robbers,25,2,15.0,17.0,2024,Junior,East Amyland Arena Field #2
West Toddberg Wolves,New Christine Grizzlies,25,1,18.5,20.5,2024,Junior,East Amyland Arena Field #2
Kennethborough Vikings,Guerramouth Bears,25,3,16.5,18.5,2024,Junior,East Amyland Arena Field #1
Annafort Mavericks,North Kathy Vikings,25,1,16.0,18.0,2024,Junior,East Amyland Arena Field #3
East Michaelborough Chargers,Olsonland Vikings,25,1,18.0,20.0,2024,Junior,East Amyland Arena Field #3
North Kristy Hawks,Port Jennifer Bears,25,1,8.0,10.0,2024,Junior,East Amyland Arena Field #3
North Richard Vikings,Lake Johnton Sox,25,2,17.0,19.0,2024,Junior,East Amyland Arena Field #2
Michaelstad Vikings,Olsonside Celtics,25,1,8.5,10.5,2024,Junior,East Amyland Arena Field #4
Port Debra Hawks,Markshire Jacks,25,4,16.0,18.0,2024,Junior,East Amyland Arena Field #2
Leslieside Americans,Lisafurt Westerners,25,1,15.5,17.5,2024,Junior,East Amyland Arena Field #5
East Miguelton Pirates,Bowenville Bobcats,25,1,10.0,12.0,2024,Junior,Ianbury Complex Field #4
New Jessica Pirates,Port John Hawks,25,1,10.5,12.5,2024,Junior,East Amyland Arena Field #4
Loganton Hawks,Jamesburgh Grizzlies,25,2,19.0,21.0,2024,Junior,East Amyland Arena Field #2
West Janice Rappers,Kennedyberg Hornets,25,2,2.0,4.0,2024,Junior,East Amyland Arena Field #1
Garciamouth Wildcats,West Marytown Hornets,25,1,17.5,19.5,2024,Junior,East Amyland Arena Field #5
Lake Kristen Dolphins,South Stephanie Commandos,25,3,0.5,2.5,2024,Junior,East Amyland Arena Field #1
Lake Richard Sabres,Kristinland Robbers,25,1,12.5,14.5,2024,Junior,East Amyland Arena Field #4
South Susan Rappers,Port Angela Wildcats,25,1,9.0,11.0,2024,Junior,East Amyland Arena Field #5
South Catherineton Rappers,Brittanyfort Rappers,25,1,20.5,22.5,2024,Junior,East Amyland Arena Field #2
Port Olivia Wildcats,New Christopherside Vikings,25,1,20.0,22.0,2024,Junior,East Amyland Arena Field #3
Lake Christine Mavericks,East Kimberlyland Wildcats,25,2,21.0,23.0,2024,Junior,East Amyland Arena Field #2
New Jose Mavericks,Port Reginahaven Americans,26,1,10.5,12.5,2024,Junior,East Amyland Arena Field #3
Ellisberg Pirates,Amymouth Commandos,26,1,12.5,14.5,2024,Junior,East Amyland Arena Field #1
Bowenside Hawks,Solomonberg Hornets,26,2,1.5,3.5,2024,Junior,East Amyland Arena Field #2
West Catherinechester Pirates,Thompsonhaven Chargers,26,1,9.5,11.5,2024,Junior,East Amyland Arena Field #5
Edwinmouth Bobcats,Davidhaven Bulls,26,2,9.0,11.0,2024,Junior,East Amyland Arena Field #1
Hesterburgh Warriors,East Amberview Americans,26,2,19.0,21.0,2024,Junior,East Amyland Arena Field #1
Carlchester Grizzlies,Port Kellitown Wolves,26,3,7.5,9.5,2024,Junior,East Amyland Arena Field #1
East Daniel Commandos,Lake Lesliechester Bucaneers,26,1,14.5,16.5,2024,Junior,East Amyland Arena Field #1
Youngport Vikings,Port Nicole Commandos,26,6,2.5,4.5,2024,Junior,East Amyland Arena Field #1
West Jacqueline Americans,Scottstad Celtics,26,3,4.0,6.0,2024,Junior,East Amyland Arena Field #1
Zamorastad Dolphins,South Janetfort Hornets,26,1,3.0,5.0,2024,Junior,East Amyland Arena Field #1
West Michael Jacks,Port Melissa Wildcats,26,1,4.0,6.0,2024,Junior,East Amyland Arena Field #4
Bowenburgh Hornets,Tonihaven Bears,26,1,5.0,7.0,2024,Junior,East Amyland Arena Field #1
West Toddberg Wolves,Cowanberg Sox,26,1,16.5,18.5,2024,Junior,East Amyland Arena Field #1
Kennethborough Vikings,Jamesburgh Robbers,26,1,17.0,19.0,2024,Junior,East Amyland Arena Field #2
Annafort Mavericks,New Christine Grizzlies,26,1,10.0,12.0,2024,Junior,East Amyland Arena Field #1
East Michaelborough Chargers,Guerramouth Bears,26,1,7.0,9.0,2024,Junior,East Amyland Arena Field #1
North Kristy Hawks,North Kathy Vikings,26,1,18.5,20.5,2024,Junior,East Amyland Arena Field #1
North Richard Vikings,Olsonland Vikings,26,2,5.0,7.0,2024,Junior,East Amyland Arena Field #1
Michaelstad Vikings,Port Jennifer Bears,26,1,8.5,10.5,2024,Junior,East Amyland Arena Field #3
Port Debra Hawks,Lake Johnton Sox,26,3,16.0,18.0,2024,Junior,East Amyland Arena Field #1
Leslieside Americans,Olsonside Celtics,26,3,9.5,11.5,2024,Junior,East Amyland Arena Field #1
East Miguelton Pirates,Markshire Jacks,26,3,9.5,11.5,2024,Junior,East Amyland Arena Field #2
New Jessica Pirates,Lisafurt Westerners,26,1,12.5,14.5,2024,Junior,East Amyland Arena Field #3
Loganton Hawks,Bowenville Bobcats,26,1,5.0,7.0,2024,Junior,East Amyland Arena Field #2
West Janice Rappers,Port John Hawks,26,2,7.0,9.0,2024,Junior,East Amyland Arena Field #1
Garciamouth Wildcats,Jamesburgh Grizzlies,26,2,11.0,13.0,2024,Junior,East Amyland Arena Field #1
Lake Kristen Dolphins,Kennedyberg Hornets,26,1,14.5,16.5,2024,Junior,East Amyland Arena Field #3
Lake Richard Sabres,West Marytown Hornets,26,1,3.0,5.0,2024,Junior,East Amyland Arena Field #2
South Susan Rappers,South Stephanie Commandos,26,1,19.0,21.0,2024,Junior,East Amyland Arena Field #2
South Catherineton Rappers,Kristinland Robbers,26,1,20.5,22.5,2024,Junior,East Amyland Arena Field #1
Port Olivia Wildcats,Port Angela Wildcats,26,1,7.0,9.0,2024,Junior,East Amyland Arena Field #2
Lake Christine Mavericks,Brittanyfort Rappers,26,2,13.0,15.0,2024,Junior,East Amyland Arena Field #1
East Kimberlyland Wildcats,New Christopherside Vikings,26,1,21.0,23.0,2024,Junior,East Amyland Arena Field #2
New Jose Mavericks,Ellisberg Pirates,26,2,7.0,9.0,2024,Junior,East Amyland Arena Field #2
Bowenside Hawks,Port Reginahaven Americans,26,1,9.0,11.0,2024,Junior,East Amyland Arena Field #2
West Catherinechester Pirates,Amymouth Commandos,26,1,8.0,10.0,2024,Junior,East Amyland Arena Field #4
Edwinmouth Bobcats,Solomonberg Hornets,26,3,6.0,8.0,2024,Junior,East Amyland Arena Field #2
Hesterburgh Warriors,Thompsonhaven Chargers,26,1,11.5,13.5,2024,Junior,East Amyland Arena Field #2
Carlchester Grizzlies,Davidhaven Bulls,26,2,15.0,17.0,2024,Junior,East Amyland Arena Field #1
East Daniel Commandos,East Amberview Americans,26,2,17.0,19.0,2024,Junior,East Amyland Arena Field #1
Youngport Vikings,Port Kellitown Wolves,26,1,13.5,15.5,2024,Junior,East Amyland Arena Field #2
West Jacqueline Americans,Lake Lesliechester Bucaneers,26,1,16.5,18.5,2024,Junior,East Amyland Arena Field #3
Zamorastad Dolphins,Port Nicole Commandos,26,1,11.5,13.5,2024,Junior,East Amyland Arena Field #5
West Michael Jacks,Scottstad Celtics,26,1,4.0,6.0,2024,Junior,Thomaschester Plaza Field #4
Bowenburgh Hornets,South Janetfort Hornets,26,1,6.0,8.0,2024,Junior,East Amyland Arena Field #4
West Toddberg Wolves,Port Melissa Wildcats,26,5,2.0,4.0,2024,Junior,East Amyland Arena Field #1
Kennethborough Vikings,Tonihaven Bears,26,1,17.0,19.0,2024,Junior,East Amyland Arena Field #5
Annafort Mavericks,Cowanberg Sox,26,1,13.5,15.5,2024,Junior,East Amyland Arena Field #5
East Michaelborough Chargers,Jamesburgh Robbers,26,1,18.5,20.5,2024,Junior,East Amyland Arena Field #3
North Kristy Hawks,New Christine Grizzlies,26,1,10.0,12.0,2024,Junior,East Amyland Arena Field #4
North Richard Vikings,Guerramouth Bears,26,2,3.0,5.0,2024,Junior,East Amyland Arena Field #1
Michaelstad Vikings,North Kathy Vikings,26,3,14.0,16.0,2024,Junior,East Amyland Arena Field #1
Port Debra Hawks,Olsonland Vikings,26,4,7.5,9.5,2024,Junior,East Amyland Arena Field #2
Leslieside Americans,Port Jennifer Bears,26,1,15.0,17.0,2024,Junior,Ianbury Complex Field #4
East Miguelton Pirates,Lake Johnton Sox,26,1,10.0,12.0,2024,Junior,Ianbury Complex Field #4
New Jessica Pirates,Olsonside Celtics,26,1,12.0,14.0,2024,Junior,East Amyland Arena Field #4
Loganton Hawks,Markshire Jacks,26,1,5.0,7.0,2024,Junior,East Amyland Arena Field #3
West Janice Rappers,Lisafurt Westerners,26,1,3.0,5.0,2024,Junior,East Amyland Arena Field #3
Garciamouth Wildcats,Bowenville Bobcats,26,1,17.0,19.0,2024,Junior,Ianbury Complex Field #4
Lake Kristen Dolphins,Port John Hawks,26,2,9.0,11.0,2024,Junior,East Amyland Arena Field #2
Lake Richard Sabres,Jamesburgh Grizzlies,26,1,14.0,16.0,2024,Junior,East Amyland Arena Field #4
South Susan Rappers,Kennedyberg Hornets,26,1,19.0,21.0,2024,Junior,East Amyland Arena Field #5
South Catherineton Rappers,West Marytown Hornets,26,1,20.5,22.5,2024,Junior,East Amyland Arena Field #3
Port Olivia Wildcats,South Stephanie Commandos,26,1,21.0,23.0,2024,Junior,East Amyland Arena Field #5
Lake Christine Mavericks,Kristinland Robbers,26,1,12.0,14.0,2024,Junior,Ianbury Complex Field #4
East Kimberlyland Wildcats,Port Angela Wildcats,26,2,11.0,13.0,2024,Junior,East Amyland Arena Field #2
New Christopherside Vikings,Brittanyfort Rappers,26,1,16.0,18.0,2024,Junior,East Amyland Arena Field #4
New Jose Mavericks,Bowenside Hawks,27,1,10.5,12.5,2024,Junior,East Amyland Arena Field #1
West Catherinechester Pirates,Ellisberg Pirates,27,2,3.0,5.0,2024,Junior,East Amyland Arena Field #2
Edwinmouth Bobcats,Port Reginahaven Americans,27,2,6.5,8.5,2024,Junior,East Amyland Arena Field #1
Hesterburgh Warriors,Amymouth Commandos,27,1,12.5,14.5,2024,Junior,East Amyland Arena Field #1
Carlchester Grizzlies,Solomonberg Hornets,27,3,5.0,7.0,2024,Junior,East Amyland Arena Field #1
East Daniel Commandos,Thompsonhaven Chargers,27,1,11.5,13.5,2024,Junior,East Amyland Arena Field #3
Youngport Vikings,Davidhaven Bulls,27,3,4.0,6.0,2024,Junior,East Amyland Arena Field #2
West Jacqueline Americans,East Amberview Americans,27,2,9.0,11.0,2024,Junior,East Amyland Arena Field #1
Zamorastad Dolphins,Port Kellitown Wolves,27,1,4.5,6.5,2024,Junior,East Amyland Arena Field #1
West Michael Jacks,Lake Lesliechester Bucaneers,27,1,6.5,8.5,2024,Junior,East Amyland Arena Field #1
Bowenburgh Hornets,Port Nicole Commandos,27,2,14.0,16.0,2024,Junior,East Amyland Arena Field #1
West Toddberg Wolves,Scottstad Celtics,27,3,12.5,14.5,2024,Junior,East Amyland Arena Field #1
Kennethborough Vikings,South Janetfort Hornets,27,2,16.0,18.0,2024,Junior,East Amyland Arena Field #1
Annafort Mavericks,Port Melissa Wildcats,27,4,16.5,18.5,2024,Junior,East Amyland Arena Field #2
East Michaelborough Chargers,Tonihaven Bears,27,1,8.5,10.5,2024,Junior,East Amyland Arena Field #1
North Kristy Hawks,Cowanberg Sox,27,1,14.5,16.5,2024,Junior,East Amyland Arena Field #1
North Richard Vikings,Jamesburgh Robbers,27,1,16.5,18.5,2024,Junior,East Amyland Arena Field #1
Michaelstad Vikings,New Christine Grizzlies,27,1,8.5,10.5,2024,Junior,East Amyland Arena Field #3
Port Debra Hawks,Guerramouth Bears,27,3,16.5,18.5,2024,Junior,East Amyland Arena Field #1
Leslieside Americans,North Kathy Vikings,27,1,18.5,20.5,2024,Junior,East Amyland Arena Field #1
East Miguelton Pirates,Olsonland Vikings,27,1,13.5,15.5,2024,Junior,East Amyland Arena Field #3
New Jessica Pirates,Port Jennifer Bears,27,1,15.5,17.5,2024,Junior,East Amyland Arena Field #3
Loganton Hawks,Lake Johnton Sox,27,1,5.0,7.0,2024,Junior,East Amyland Arena Field #2
West Janice Rappers,Olsonside Celtics,27,1,4.0,6.0,2024,Junior,East Amyland Arena Field #3
Garciamouth Wildcats,Markshire Jacks,27,4,18.5,20.5,2024,Junior,East Amyland Arena Field #2
Lake Kristen Dolphins,Lisafurt Westerners,27,1,14.0,16.0,2024,Junior,East Amyland Arena Field #5
Lake Richard Sabres,Bowenville Bobcats,27,1,2.5,4.5,2024,Junior,East Amyland Arena Field #1
South Susan Rappers,Port John Hawks,27,2,18.0,20.0,2024,Junior,East Amyland Arena Field #1
South Catherineton Rappers,Jamesburgh Grizzlies,27,2,20.0,22.0,2024,Junior,East Amyland Arena Field #1
Port Olivia Wildcats,Kennedyberg Hornets,27,1,20.5,22.5,2024,Junior,East Amyland Arena Field #1
Lake Christine Mavericks,West Marytown Hornets,27,1,11.0,13.0,2024,Junior,East Amyland Arena Field #2
East Kimberlyland Wildcats,South Stephanie Commandos,27,3,2.5,4.5,2024,Junior,East Amyland Arena Field #1
New Christopherside Vikings,Kristinland Robbers,27,1,7.0,9.0,2024,Junior,East Amyland Arena Field #2
Brittanyfort Rappers,Port Angela Wildcats,27,1,6.0,8.0,2024,Junior,East Amyland Arena Field #3
New Jose Mavericks,West Catherinechester Pirates,27,1,10.5,12.5,2024,Junior,Gambleside Court Field #1
Edwinmouth Bobcats,Bowenside Hawks,27,2,4.0,6.0,2024,Junior,East Amyland Arena Field #1
Hesterburgh Warriors,Ellisberg Pirates,27,1,13.0,15.0,2024,Junior,East Amyland Arena Field #2
Carlchester Grizzlies,Port Reginahaven Americans,27,2,6.5,8.5,2024,Junior,East Amyland Arena Field #2
East Daniel Commandos,Amymouth Commandos,27,1,11.5,13.5,2024,Junior,East Amyland Arena Field #5
Youngport Vikings,Solomonberg Hornets,27,3,7.0,9.0,2024,Junior,East Amyland Arena Field #1
West Jacqueline Americans,Thompsonhaven Chargers,27,1,15.0,17.0,2024,Junior,East Amyland Arena Field #2
Zamorastad Dolphins,Davidhaven Bulls,27,3,9.0,11.0,2024,Junior,East Amyland Arena Field #1
West Michael Jacks,East Amberview Americans,27,1,5.0,7.0,2024,Junior,East Amyland Arena Field #4
Bowenburgh Hornets,Port Kellitown Wolves,27,1,7.0,9.0,2024,Junior,East Amyland Arena Field #4
West Toddberg Wolves,Lake Lesliechester Bucaneers,27,1,17.0,19.0,2024,Junior,East Amyland Arena Field #2
Kennethborough Vikings,Port Nicole Commandos,27,2,16.0,18.0,2024,Junior,East Amyland Arena Field #2
Annafort Mavericks,Scottstad Celtics,27,2,2.5,4.5,2024,Junior,East Amyland Arena Field #3
East Michaelborough Chargers,South Janetfort Hornets,27,1,3.0,5.0,2024,Junior,East Amyland Arena Field #2
North Kristy Hawks,Port Melissa Wildcats,27,1,9.0,11.0,2024,Junior,East Amyland Arena Field #4
North Richard Vikings,Tonihaven Bears,27,1,19.0,21.0,2024,Junior,East Amyland Arena Field #2
Michaelstad Vikings,Cowanberg Sox,27,5,9.0,11.0,2024,Junior,East Amyland Arena Field #1
Port Debra Hawks,Jamesburgh Robbers,27,1,16.5,18.5,2024,Junior,East Amyland Arena Field #5
Leslieside Americans,New Christine Grizzlies,27,1,15.0,17.0,2024,Junior,Ianbury Complex Field #4
East Miguelton Pirates,Guerramouth Bears,27,2,11.0,13.0,2024,Junior,East Amyland Arena Field #1
New Jessica Pirates,North Kathy Vikings,27,1,17.5,19.5,2024,Junior,East Amyland Arena Field #3
Loganton Hawks,Olsonland Vikings,27,1,9.0,11.0,2024,Junior,East Amyland Arena Field #2
West Janice Rappers,Port Jennifer Bears,27,2,8.5,10.5,2024,Junior,East Amyland Arena Field #2
Garciamouth Wildcats,Lake Johnton Sox,27,5,11.5,13.5,2024,Junior,East Amyland Arena Field #1
Lake Kristen Dolphins,Olsonside Celtics,27,3,0.5,2.5,2024,Junior,East Amyland Arena Field #1
Lake Richard Sabres,Markshire Jacks,27,1,2.5,4.5,2024,Junior,East Amyland Arena Field #4
South Susan Rappers,Lisafurt Westerners,27,1,19.5,21.5,2024,Junior,East Amyland Arena Field #3
